$GNGGA,063436.51,4012.1049171,N,11613.8826794,E,4,33,0.0,59.860,M,-8.415,M,0.0,0000*78
$GNGGA,063437.51,4012.0990897,N,11613.8827006,E,4,31,0.0,59.845,M,-8.416,M,0.0,0000*7F
$GNGGA,063438.51,4012.0934049,N,11613.8827101,E,4,31,0.0,59.805,M,-8.416,M,0.0,0000*77
$GNGGA,063439.52,4012.0882389,N,11613.8827071,E,4,33,0.0,59.737,M,-8.416,M,0.0,0000*7C
$GNGGA,063440.52,4012.0836645,N,11613.8826942,E,4,31,0.0,59.696,M,-8.416,M,0.0,0000*78
$GNGGA,063441.52,4012.0798561,N,11613.8826791,E,4,33,0.0,59.661,M,-8.416,M,0.0,0000*7D
$GNGGA,063442.52,4012.0769660,N,11613.8826304,E,4,32,0.0,59.620,M,-8.416,M,0.0,0000*7E
$GNGGA,063443.53,4012.0745700,N,11613.8825328,E,4,33,0.0,59.592,M,-8.416,M,0.0,0000*71
$GNGGA,063444.53,4012.0724625,N,11613.8820589,E,4,34,0.0,59.586,M,-8.416,M,0.0,0000*7D
$GNGGA,063445.53,4012.0706203,N,11613.8808040,E,4,34,0.0,59.583,M,-8.416,M,0.0,0000*73
$GNGGA,063446.53,4012.0690273,N,11613.8783299,E,4,34,0.0,59.595,M,-8.416,M,0.0,0000*74
$GNGGA,063447.54,4012.0680341,N,11613.8746202,E,4,36,0.0,59.597,M,-8.416,M,0.0,0000*78
$GNGGA,063448.54,4012.0676670,N,11613.8699198,E,4,35,0.0,59.626,M,-8.416,M,0.0,0000*70
$GNGGA,063449.54,4012.0675557,N,11613.8644094,E,4,35,0.0,59.649,M,-8.416,M,0.0,0000*70
$GNGGA,063450.55,4012.0674985,N,11613.8581576,E,4,37,0.0,59.659,M,-8.417,M,0.0,0000*7A
$GNGGA,063451.55,4012.0674741,N,11613.8511574,E,4,38,0.0,59.675,M,-8.417,M,0.0,0000*77
$GNGGA,063452.55,4012.0674623,N,11613.8436384,E,4,36,0.0,59.706,M,-8.417,M,0.0,0000*77
$GNGGA,063453.55,4012.0674343,N,11613.8354655,E,4,40,0.0,59.706,M,-8.417,M,0.0,0000*7E
$GNGGA,063454.56,4012.0673405,N,11613.8268270,E,4,40,0.0,59.751,M,-8.418,M,0.0,0000*78
$GNGGA,063455.56,4012.0672319,N,11613.8179529,E,4,40,0.0,59.772,M,-8.418,M,0.0,0000*7B
